,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
1149,28.5455946 81.063743 106.0478515625 4.658,Yes,"[28.5455946, 81.063743]",365372513,[],2024-07-29T13:02:34,d4a3e0a2-a9e2-40e7-bc06-9118dc28aca9,0.17,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-09,2024-05-30,,1722228707644.jpg,,,Janaki,5.0,No,1722.07,28.545620013032757 81.06402352452278 0.0 0.0;28.545465685002867 81.06387097388506 0.0 0.0;28.545887730395556 81.06325507164001 0.0 0.0;28.54604176328928 81.06339924037457 0.0 0.0;28.545620013032757 81.06402352452278 0.0 0.0,1722.0701226999777,2024-06-22,2024-02-16,,4705.88,2941.18,,1176.47,,maize,2941.18,summer
1149,28.5455946 81.063743 106.0478515625 4.658,Yes,"[28.5455946, 81.063743]",365372513,[],2024-07-29T13:02:34,d4a3e0a2-a9e2-40e7-bc06-9118dc28aca9,0.17,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-09,2024-05-30,,1722228707644.jpg,,,Janaki,5.0,No,1722.07,28.545620013032757 81.06402352452278 0.0 0.0;28.545465685002867 81.06387097388506 0.0 0.0;28.545887730395556 81.06325507164001 0.0 0.0;28.54604176328928 81.06339924037457 0.0 0.0;28.545620013032757 81.06402352452278 0.0 0.0,1722.0701226999777,2024-06-22,2024-02-16,,4705.88,2941.18,,1176.47,,rice,4705.88,monsoon
1150,28.5441767 81.0628485 105.291259765625 4.229,Yes,"[28.5441767, 81.0628485]",365372529,[],2024-07-29T13:02:36,ff7ca205-bbcf-4732-8798-9db4d64616f6,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-07,2024-06-04,,1722229118207.jpg,,,Janaki,4.0,No,1117.65,28.544395690744857 81.0628567636013 0.0 0.0;28.54427051867228 81.06309246271849 0.0 0.0;28.54394448154023 81.06282625347376 0.0 0.0;28.54407407184907 81.06262408196926 0.0 0.0;28.544395690744857 81.0628567636013 0.0 0.0,1117.6507299429618,2024-06-22,2024-02-19,,5514.71,2941.18,,1323.53,,mustard,1323.53,winter
1150,28.5441767 81.0628485 105.291259765625 4.229,Yes,"[28.5441767, 81.0628485]",365372529,[],2024-07-29T13:02:36,ff7ca205-bbcf-4732-8798-9db4d64616f6,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-07,2024-06-04,,1722229118207.jpg,,,Janaki,4.0,No,1117.65,28.544395690744857 81.0628567636013 0.0 0.0;28.54427051867228 81.06309246271849 0.0 0.0;28.54394448154023 81.06282625347376 0.0 0.0;28.54407407184907 81.06262408196926 0.0 0.0;28.544395690744857 81.0628567636013 0.0 0.0,1117.6507299429618,2024-06-22,2024-02-19,,5514.71,2941.18,,1323.53,,maize,2941.18,summer
1150,28.5441767 81.0628485 105.291259765625 4.229,Yes,"[28.5441767, 81.0628485]",365372529,[],2024-07-29T13:02:36,ff7ca205-bbcf-4732-8798-9db4d64616f6,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-07,2024-06-04,,1722229118207.jpg,,,Janaki,4.0,No,1117.65,28.544395690744857 81.0628567636013 0.0 0.0;28.54427051867228 81.06309246271849 0.0 0.0;28.54394448154023 81.06282625347376 0.0 0.0;28.54407407184907 81.06262408196926 0.0 0.0;28.544395690744857 81.0628567636013 0.0 0.0,1117.6507299429618,2024-06-22,2024-02-19,,5514.71,2941.18,,1323.53,,rice,5514.71,monsoon
1151,28.5422031 81.0604648 103.743408203125 4.191,Yes,"[28.5422031, 81.0604648]",365372544,[],2024-07-29T13:02:37,1a23e0c2-ff92-4ceb-8447-ace3d991aeee,0.34,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-16,,2024-03-29,1722230439553.jpg,,,Janaki,10.0,No,2885.69,28.542139330864952 81.06081761419773 0.0 0.0;28.541920495845055 81.06056917458773 0.0 0.0;28.542370535607457 81.05989594012499 0.0 0.0;28.542600856260414 81.06015007942915 0.0 0.0;28.542139330864952 81.06081761419773 0.0 0.0,2885.692654406149,2024-06-22,,2023-11-21,5000,,,5294.12,,wheat,5294.12,winter
1151,28.5422031 81.0604648 103.743408203125 4.191,Yes,"[28.5422031, 81.0604648]",365372544,[],2024-07-29T13:02:37,1a23e0c2-ff92-4ceb-8447-ace3d991aeee,0.34,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-16,,2024-03-29,1722230439553.jpg,,,Janaki,10.0,No,2885.69,28.542139330864952 81.06081761419773 0.0 0.0;28.541920495845055 81.06056917458773 0.0 0.0;28.542370535607457 81.05989594012499 0.0 0.0;28.542600856260414 81.06015007942915 0.0 0.0;28.542139330864952 81.06081761419773 0.0 0.0,2885.692654406149,2024-06-22,,2023-11-21,5000,,,5294.12,,fallow,,summer
1151,28.5422031 81.0604648 103.743408203125 4.191,Yes,"[28.5422031, 81.0604648]",365372544,[],2024-07-29T13:02:37,1a23e0c2-ff92-4ceb-8447-ace3d991aeee,0.34,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-16,,2024-03-29,1722230439553.jpg,,,Janaki,10.0,No,2885.69,28.542139330864952 81.06081761419773 0.0 0.0;28.541920495845055 81.06056917458773 0.0 0.0;28.542370535607457 81.05989594012499 0.0 0.0;28.542600856260414 81.06015007942915 0.0 0.0;28.542139330864952 81.06081761419773 0.0 0.0,2885.692654406149,2024-06-22,,2023-11-21,5000,,,5294.12,,rice,5000,monsoon
1152,28.5430167 81.0620514 95.9046630859375 4.138,Yes,"[28.5430167, 81.0620514]",365372563,[],2024-07-29T13:02:38,51028cb8-3453-4787-ae19-332530fac4ad,0.051000000000000004,fallow,tomato,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722229750676.jpg,,,Janaki,1.5,No,508,28.542888020052025 81.06213793158531 0.0 0.0;28.543030570812675 81.06225796043873 0.0 0.0;28.543168703493826 81.06204807758331 0.0 0.0;28.543025563867722 81.06192704290152 0.0 0.0;28.542888020052025 81.06213793158531 0.0 0.0,508.0000141702782,,,,,13725.49,,5882.35,,other_winter,5882.35,winter
1152,28.5430167 81.0620514 95.9046630859375 4.138,Yes,"[28.5430167, 81.0620514]",365372563,[],2024-07-29T13:02:38,51028cb8-3453-4787-ae19-332530fac4ad,0.051000000000000004,fallow,tomato,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722229750676.jpg,,,Janaki,1.5,No,508,28.542888020052025 81.06213793158531 0.0 0.0;28.543030570812675 81.06225796043873 0.0 0.0;28.543168703493826 81.06204807758331 0.0 0.0;28.543025563867722 81.06192704290152 0.0 0.0;28.542888020052025 81.06213793158531 0.0 0.0,508.0000141702782,,,,,13725.49,,5882.35,,tomato,13725.49,summer
1152,28.5430167 81.0620514 95.9046630859375 4.138,Yes,"[28.5430167, 81.0620514]",365372563,[],2024-07-29T13:02:38,51028cb8-3453-4787-ae19-332530fac4ad,0.051000000000000004,fallow,tomato,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722229750676.jpg,,,Janaki,1.5,No,508,28.542888020052025 81.06213793158531 0.0 0.0;28.543030570812675 81.06225796043873 0.0 0.0;28.543168703493826 81.06204807758331 0.0 0.0;28.543025563867722 81.06192704290152 0.0 0.0;28.542888020052025 81.06213793158531 0.0 0.0,508.0000141702782,,,,,13725.49,,5882.35,,fallow,,monsoon
1153,28.5413187 81.0591108 100.05859375 4.869,Yes,"[28.5413187, 81.0591108]",365372572,[],2024-07-29T13:02:39,926f117c-8c66-487c-bdcb-be004d35cce0,0.34,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-11-08,2024-06-10,,1722230988556.jpg,,,Janaki,10.0,No,3088.69,28.541518757155448 81.05976149439812 0.0 0.0;28.541824773789 81.0594342648983 0.0 0.0;28.541433048776323 81.0590473562479 0.0 0.0;28.541222164632487 81.05892967432737 0.0 0.0;28.541067241095842 81.0591720789671 0.0 0.0;28.541177101345884 81.05927031487226 0.0 0.0;28.541518757155448 81.05976149439812 0.0 0.0,3088.6859728696068,2024-06-21,2024-02-21,,4705.88,3529.41,,1470.59,,mustard,1470.59,winter
1153,28.5413187 81.0591108 100.05859375 4.869,Yes,"[28.5413187, 81.0591108]",365372572,[],2024-07-29T13:02:39,926f117c-8c66-487c-bdcb-be004d35cce0,0.34,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-11-08,2024-06-10,,1722230988556.jpg,,,Janaki,10.0,No,3088.69,28.541518757155448 81.05976149439812 0.0 0.0;28.541824773789 81.0594342648983 0.0 0.0;28.541433048776323 81.0590473562479 0.0 0.0;28.541222164632487 81.05892967432737 0.0 0.0;28.541067241095842 81.0591720789671 0.0 0.0;28.541177101345884 81.05927031487226 0.0 0.0;28.541518757155448 81.05976149439812 0.0 0.0,3088.6859728696068,2024-06-21,2024-02-21,,4705.88,3529.41,,1470.59,,maize,3529.41,summer
1153,28.5413187 81.0591108 100.05859375 4.869,Yes,"[28.5413187, 81.0591108]",365372572,[],2024-07-29T13:02:39,926f117c-8c66-487c-bdcb-be004d35cce0,0.34,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-11-08,2024-06-10,,1722230988556.jpg,,,Janaki,10.0,No,3088.69,28.541518757155448 81.05976149439812 0.0 0.0;28.541824773789 81.0594342648983 0.0 0.0;28.541433048776323 81.0590473562479 0.0 0.0;28.541222164632487 81.05892967432737 0.0 0.0;28.541067241095842 81.0591720789671 0.0 0.0;28.541177101345884 81.05927031487226 0.0 0.0;28.541518757155448 81.05976149439812 0.0 0.0,3088.6859728696068,2024-06-21,2024-02-21,,4705.88,3529.41,,1470.59,,rice,4705.88,monsoon
1154,28.5408667 81.0620841 98.78790283203125 4.111,Yes,"[28.5408667, 81.0620841]",365372588,[],2024-07-29T13:02:41,538372d2-3bcc-47af-96ad-3f84403bef06,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-13,,,1722231815277.jpg,,,Janaki,3.0,No,1284.62,28.540609537909525 81.06202393770218 0.0 0.0;28.540739426853698 81.06177717447281 0.0 0.0;28.54108520752526 81.06201253831387 0.0 0.0;28.540947661176006 81.06226835399866 0.0 0.0;28.540609537909525 81.06202393770218 0.0 0.0,1284.616297531389,2024-06-22,,,5882.35,,,980.39,980.39,lentil,980.39,winter
1154,28.5408667 81.0620841 98.78790283203125 4.111,Yes,"[28.5408667, 81.0620841]",365372588,[],2024-07-29T13:02:41,538372d2-3bcc-47af-96ad-3f84403bef06,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-13,,,1722231815277.jpg,,,Janaki,3.0,No,1284.62,28.540609537909525 81.06202393770218 0.0 0.0;28.540739426853698 81.06177717447281 0.0 0.0;28.54108520752526 81.06201253831387 0.0 0.0;28.540947661176006 81.06226835399866 0.0 0.0;28.540609537909525 81.06202393770218 0.0 0.0,1284.616297531389,2024-06-22,,,5882.35,,,980.39,980.39,mustard,980.39,winter
1154,28.5408667 81.0620841 98.78790283203125 4.111,Yes,"[28.5408667, 81.0620841]",365372588,[],2024-07-29T13:02:41,538372d2-3bcc-47af-96ad-3f84403bef06,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-13,,,1722231815277.jpg,,,Janaki,3.0,No,1284.62,28.540609537909525 81.06202393770218 0.0 0.0;28.540739426853698 81.06177717447281 0.0 0.0;28.54108520752526 81.06201253831387 0.0 0.0;28.540947661176006 81.06226835399866 0.0 0.0;28.540609537909525 81.06202393770218 0.0 0.0,1284.616297531389,2024-06-22,,,5882.35,,,980.39,980.39,fallow,,summer
1154,28.5408667 81.0620841 98.78790283203125 4.111,Yes,"[28.5408667, 81.0620841]",365372588,[],2024-07-29T13:02:41,538372d2-3bcc-47af-96ad-3f84403bef06,0.10200000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-13,,,1722231815277.jpg,,,Janaki,3.0,No,1284.62,28.540609537909525 81.06202393770218 0.0 0.0;28.540739426853698 81.06177717447281 0.0 0.0;28.54108520752526 81.06201253831387 0.0 0.0;28.540947661176006 81.06226835399866 0.0 0.0;28.540609537909525 81.06202393770218 0.0 0.0,1284.616297531389,2024-06-22,,,5882.35,,,980.39,980.39,rice,5882.35,monsoon
1155,28.5488496 81.0677315 94.4364013671875 4.779,Yes,"[28.5488496, 81.0677315]",365372604,[],2024-07-29T13:02:42,37925296-8507-4e79-8da1-b3d5f98425a2,0.059500000000000004,other_monsoon,other_summer,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722236339807.jpg,chilly,chilly,Janaki,1.75,"Now monsoon season ma chilly KO bot matra chha aba utpadan didaina, summer crop ma utpadan 400 kg Jun total utpadan ho ra winter ma Pani 400 nai rakhera agadi badheko.",605.38,28.548804009004694 81.06757577508688 0.0 0.0;28.549032843042728 81.06767702847719 0.0 0.0;28.548980125850242 81.0678892582655 0.0 0.0;28.548756003860248 81.06781583279371 0.0 0.0;28.548804009004694 81.06757577508688 0.0 0.0,605.3788343411825,,,,840.34,6722.69,,6722.69,,other_winter,6722.69,winter
1155,28.5488496 81.0677315 94.4364013671875 4.779,Yes,"[28.5488496, 81.0677315]",365372604,[],2024-07-29T13:02:42,37925296-8507-4e79-8da1-b3d5f98425a2,0.059500000000000004,other_monsoon,other_summer,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722236339807.jpg,chilly,chilly,Janaki,1.75,"Now monsoon season ma chilly KO bot matra chha aba utpadan didaina, summer crop ma utpadan 400 kg Jun total utpadan ho ra winter ma Pani 400 nai rakhera agadi badheko.",605.38,28.548804009004694 81.06757577508688 0.0 0.0;28.549032843042728 81.06767702847719 0.0 0.0;28.548980125850242 81.0678892582655 0.0 0.0;28.548756003860248 81.06781583279371 0.0 0.0;28.548804009004694 81.06757577508688 0.0 0.0,605.3788343411825,,,,840.34,6722.69,,6722.69,,chilly,6722.69,summer
1155,28.5488496 81.0677315 94.4364013671875 4.779,Yes,"[28.5488496, 81.0677315]",365372604,[],2024-07-29T13:02:42,37925296-8507-4e79-8da1-b3d5f98425a2,0.059500000000000004,other_monsoon,other_summer,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,,,,1722236339807.jpg,chilly,chilly,Janaki,1.75,"Now monsoon season ma chilly KO bot matra chha aba utpadan didaina, summer crop ma utpadan 400 kg Jun total utpadan ho ra winter ma Pani 400 nai rakhera agadi badheko.",605.38,28.548804009004694 81.06757577508688 0.0 0.0;28.549032843042728 81.06767702847719 0.0 0.0;28.548980125850242 81.0678892582655 0.0 0.0;28.548756003860248 81.06781583279371 0.0 0.0;28.548804009004694 81.06757577508688 0.0 0.0,605.3788343411825,,,,840.34,6722.69,,6722.69,,chilly,840.34,monsoon
1156,28.5516827 81.0720221 103.92047119140625 3.79,Yes,"[28.5516827, 81.0720221]",365400452,[],2024-07-29T14:08:51,7b1481cf-9341-426e-9a65-67bdf33f85b7,0.20400000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-30,,,1722227866746.jpg,,,Janaki,6.0,,3271.22,28.551769388658926 81.07155751436949 0.0 0.0; 28.552069190991435 81.07186127454042 0.0 0.0; 28.55170047523195 81.07247214764357 0.0 0.0; 28.55139831582754 81.07204332947731 0.0 0.0; 28.551769388658926 81.07155751436949 0.0 0.0,3271.219355153112,2024-06-22,,,4166.67,,,980.39,735.29,lentil,980.39,winter
1156,28.5516827 81.0720221 103.92047119140625 3.79,Yes,"[28.5516827, 81.0720221]",365400452,[],2024-07-29T14:08:51,7b1481cf-9341-426e-9a65-67bdf33f85b7,0.20400000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-30,,,1722227866746.jpg,,,Janaki,6.0,,3271.22,28.551769388658926 81.07155751436949 0.0 0.0; 28.552069190991435 81.07186127454042 0.0 0.0; 28.55170047523195 81.07247214764357 0.0 0.0; 28.55139831582754 81.07204332947731 0.0 0.0; 28.551769388658926 81.07155751436949 0.0 0.0,3271.219355153112,2024-06-22,,,4166.67,,,980.39,735.29,mustard,735.29,winter
1156,28.5516827 81.0720221 103.92047119140625 3.79,Yes,"[28.5516827, 81.0720221]",365400452,[],2024-07-29T14:08:51,7b1481cf-9341-426e-9a65-67bdf33f85b7,0.20400000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-30,,,1722227866746.jpg,,,Janaki,6.0,,3271.22,28.551769388658926 81.07155751436949 0.0 0.0; 28.552069190991435 81.07186127454042 0.0 0.0; 28.55170047523195 81.07247214764357 0.0 0.0; 28.55139831582754 81.07204332947731 0.0 0.0; 28.551769388658926 81.07155751436949 0.0 0.0,3271.219355153112,2024-06-22,,,4166.67,,,980.39,735.29,fallow,,summer
1156,28.5516827 81.0720221 103.92047119140625 3.79,Yes,"[28.5516827, 81.0720221]",365400452,[],2024-07-29T14:08:51,7b1481cf-9341-426e-9a65-67bdf33f85b7,0.20400000000000001,rice,fallow,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-30,,,1722227866746.jpg,,,Janaki,6.0,,3271.22,28.551769388658926 81.07155751436949 0.0 0.0; 28.552069190991435 81.07186127454042 0.0 0.0; 28.55170047523195 81.07247214764357 0.0 0.0; 28.55139831582754 81.07204332947731 0.0 0.0; 28.551769388658926 81.07155751436949 0.0 0.0,3271.219355153112,2024-06-22,,,4166.67,,,980.39,735.29,rice,4166.67,monsoon
1157,28.5435758 81.0737727 95.40472412109375 3.79,Yes,"[28.5435758, 81.0737727]",365400460,[],2024-07-29T14:08:53,99eca492-0ccb-4a1c-b7a7-e719a0003fd9,0.40800000000000003,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-05-21,,1722231085101.jpg,,,Janaki,12.0,,1549.87,28.543567785169017 81.0736570134759 0.0 0.0; 28.543427885860908 81.07386823743582 0.0 0.0; 28.543920330601416 81.0742212831974 0.0 0.0; 28.54401987955748 81.07400804758072 0.0 0.0; 28.543567785169017 81.0736570134759 0.0 0.0,1549.8746237908958,2024-06-27,2024-02-26,,4166.67,2450.98,,857.84,,mustard,857.84,winter
1157,28.5435758 81.0737727 95.40472412109375 3.79,Yes,"[28.5435758, 81.0737727]",365400460,[],2024-07-29T14:08:53,99eca492-0ccb-4a1c-b7a7-e719a0003fd9,0.40800000000000003,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-05-21,,1722231085101.jpg,,,Janaki,12.0,,1549.87,28.543567785169017 81.0736570134759 0.0 0.0; 28.543427885860908 81.07386823743582 0.0 0.0; 28.543920330601416 81.0742212831974 0.0 0.0; 28.54401987955748 81.07400804758072 0.0 0.0; 28.543567785169017 81.0736570134759 0.0 0.0,1549.8746237908958,2024-06-27,2024-02-26,,4166.67,2450.98,,857.84,,maize,2450.98,summer
1157,28.5435758 81.0737727 95.40472412109375 3.79,Yes,"[28.5435758, 81.0737727]",365400460,[],2024-07-29T14:08:53,99eca492-0ccb-4a1c-b7a7-e719a0003fd9,0.40800000000000003,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,2024-05-21,,1722231085101.jpg,,,Janaki,12.0,,1549.87,28.543567785169017 81.0736570134759 0.0 0.0; 28.543427885860908 81.07386823743582 0.0 0.0; 28.543920330601416 81.0742212831974 0.0 0.0; 28.54401987955748 81.07400804758072 0.0 0.0; 28.543567785169017 81.0736570134759 0.0 0.0,1549.8746237908958,2024-06-27,2024-02-26,,4166.67,2450.98,,857.84,,rice,4166.67,monsoon
1158,28.5426648 81.0733143 95.11468505859375 3.79,Yes,"[28.5426648, 81.0733143]",365400472,[],2024-07-29T14:08:54,ce7d024a-e292-4203-8518-7b9208fa8803,0.17,other_monsoon,other_summer,,,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1722233558328.jpg,vegetables,vegetables,Janaki,5.0,,1201.1,28.54249129202284 81.07330430299044 0.0 0.0; 28.54271483828984 81.07347495853901 0.0 0.0; 28.542930137342267 81.07314169406891 0.0 0.0; 28.54270776964044 81.07297472655773 0.0 0.0; 28.54249129202284 81.07330430299044 0.0 0.0,1201.1048083453697,,,,4705.88,14705.88,,14705.88,2941.18,vegetables,14705.88,winter
1158,28.5426648 81.0733143 95.11468505859375 3.79,Yes,"[28.5426648, 81.0733143]",365400472,[],2024-07-29T14:08:54,ce7d024a-e292-4203-8518-7b9208fa8803,0.17,other_monsoon,other_summer,,,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1722233558328.jpg,vegetables,vegetables,Janaki,5.0,,1201.1,28.54249129202284 81.07330430299044 0.0 0.0; 28.54271483828984 81.07347495853901 0.0 0.0; 28.542930137342267 81.07314169406891 0.0 0.0; 28.54270776964044 81.07297472655773 0.0 0.0; 28.54249129202284 81.07330430299044 0.0 0.0,1201.1048083453697,,,,4705.88,14705.88,,14705.88,2941.18,vegetables,2941.18,winter
1158,28.5426648 81.0733143 95.11468505859375 3.79,Yes,"[28.5426648, 81.0733143]",365400472,[],2024-07-29T14:08:54,ce7d024a-e292-4203-8518-7b9208fa8803,0.17,other_monsoon,other_summer,,,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1722233558328.jpg,vegetables,vegetables,Janaki,5.0,,1201.1,28.54249129202284 81.07330430299044 0.0 0.0; 28.54271483828984 81.07347495853901 0.0 0.0; 28.542930137342267 81.07314169406891 0.0 0.0; 28.54270776964044 81.07297472655773 0.0 0.0; 28.54249129202284 81.07330430299044 0.0 0.0,1201.1048083453697,,,,4705.88,14705.88,,14705.88,2941.18,vegetables,14705.88,summer
1158,28.5426648 81.0733143 95.11468505859375 3.79,Yes,"[28.5426648, 81.0733143]",365400472,[],2024-07-29T14:08:54,ce7d024a-e292-4203-8518-7b9208fa8803,0.17,other_monsoon,other_summer,,,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,,1722233558328.jpg,vegetables,vegetables,Janaki,5.0,,1201.1,28.54249129202284 81.07330430299044 0.0 0.0; 28.54271483828984 81.07347495853901 0.0 0.0; 28.542930137342267 81.07314169406891 0.0 0.0; 28.54270776964044 81.07297472655773 0.0 0.0; 28.54249129202284 81.07330430299044 0.0 0.0,1201.1048083453697,,,,4705.88,14705.88,,14705.88,2941.18,vegetables,4705.88,monsoon
1159,28.5432432 81.0727724 97.197021484375 3.79,Yes,"[28.5432432, 81.0727724]",365400482,[],2024-07-29T14:08:55,1a883fbf-76b4-461e-929e-5568b53d5687,0.17,rice,multiple_crops,vegetables,vegetables,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-09-22,,,1722236673985.jpg,,,Janaki,5.0,,822.21,28.543118045047564 81.07262000441551 0.0 0.0; 28.543052071220572 81.07272762805223 0.0 0.0; 28.543295644028284 81.07290532439947 0.0 0.0; 28.543254115935234 81.07301630079746 0.0 0.0; 28.543379583740847 81.07310447841883 0.0 0.0; 28.54347854415814 81.07287883758545 0.0 0.0; 28.543118045047564 81.07262000441551 0.0 0.0,822.2050699525738,2024-06-27,,,7058.82,8823.53,2941.18,21176.47,5882.35,vegetables,21176.47,winter
1159,28.5432432 81.0727724 97.197021484375 3.79,Yes,"[28.5432432, 81.0727724]",365400482,[],2024-07-29T14:08:55,1a883fbf-76b4-461e-929e-5568b53d5687,0.17,rice,multiple_crops,vegetables,vegetables,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-09-22,,,1722236673985.jpg,,,Janaki,5.0,,822.21,28.543118045047564 81.07262000441551 0.0 0.0; 28.543052071220572 81.07272762805223 0.0 0.0; 28.543295644028284 81.07290532439947 0.0 0.0; 28.543254115935234 81.07301630079746 0.0 0.0; 28.543379583740847 81.07310447841883 0.0 0.0; 28.54347854415814 81.07287883758545 0.0 0.0; 28.543118045047564 81.07262000441551 0.0 0.0,822.2050699525738,2024-06-27,,,7058.82,8823.53,2941.18,21176.47,5882.35,vegetables,5882.35,winter
1159,28.5432432 81.0727724 97.197021484375 3.79,Yes,"[28.5432432, 81.0727724]",365400482,[],2024-07-29T14:08:55,1a883fbf-76b4-461e-929e-5568b53d5687,0.17,rice,multiple_crops,vegetables,vegetables,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-09-22,,,1722236673985.jpg,,,Janaki,5.0,,822.21,28.543118045047564 81.07262000441551 0.0 0.0; 28.543052071220572 81.07272762805223 0.0 0.0; 28.543295644028284 81.07290532439947 0.0 0.0; 28.543254115935234 81.07301630079746 0.0 0.0; 28.543379583740847 81.07310447841883 0.0 0.0; 28.54347854415814 81.07287883758545 0.0 0.0; 28.543118045047564 81.07262000441551 0.0 0.0,822.2050699525738,2024-06-27,,,7058.82,8823.53,2941.18,21176.47,5882.35,vegetables,8823.53,summer
1159,28.5432432 81.0727724 97.197021484375 3.79,Yes,"[28.5432432, 81.0727724]",365400482,[],2024-07-29T14:08:55,1a883fbf-76b4-461e-929e-5568b53d5687,0.17,rice,multiple_crops,vegetables,vegetables,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-09-22,,,1722236673985.jpg,,,Janaki,5.0,,822.21,28.543118045047564 81.07262000441551 0.0 0.0; 28.543052071220572 81.07272762805223 0.0 0.0; 28.543295644028284 81.07290532439947 0.0 0.0; 28.543254115935234 81.07301630079746 0.0 0.0; 28.543379583740847 81.07310447841883 0.0 0.0; 28.54347854415814 81.07287883758545 0.0 0.0; 28.543118045047564 81.07262000441551 0.0 0.0,822.2050699525738,2024-06-27,,,7058.82,8823.53,2941.18,21176.47,5882.35,vegetables,2941.18,summer
